num_runs,nis_mean,nis_variance,log_mean_component,log_variance_component,cnis,dof
11650,35.9794,72.1952,-0.000573776,0.00270781,0.00328158,36
11700,35.9783,72.1749,-0.000604225,0.00242607,0.0030303,36
11750,35.9768,72.1208,-0.000644988,0.00167596,0.00232094,36
11800,35.9768,72.193,-0.000645989,0.00267743,0.00332342,36
11850,35.9755,72.1184,-0.000682165,0.00164354,0.0023257,36
11900,35.9819,72.2322,-0.00050364,0.00321929,0.00372293,36
11950,35.9755,72.1647,-0.00068091,0.00228457,0.00296548,36
12000,35.9758,72.1611,-0.00067122,0.00223447,0.00290569,36
12050,35.9776,72.1031,-0.000622174,0.00143108,0.00205325,36
12100,35.9756,72.0747,-0.000676814,0.00103633,0.00171314,36
12150,35.981,72.0929,-0.000527069,0.00128935,0.00181642,36
12200,35.9895,72.0292,-0.000291335,0.00040614,0.000697474,36
12250,35.9936,72.0005,-0.000177112,7.29249e-06,0.000184405,36
12300,35.992,72.0381,-0.000221428,0.000528844,0.000750272,36
12350,35.9934,72.0473,-0.000184086,0.00065712,0.000841206,36
12400,36.0002,72.0811,4.23525e-06,0.00112561,0.00112985,36
12450,35.9966,71.9759,-9.48341e-05,-0.000334722,0.000429556,36
12500,35.9934,71.9655,-0.000183103,-0.000479329,0.000662433,36
12550,35.9901,71.9813,-0.000273769,-0.000259706,0.000533475,36
12600,35.9922,71.9917,-0.000215587,-0.000114709,0.000330296,36
12650,35.9884,71.9826,-0.00032203,-0.00024125,0.00056328,36
12700,35.9902,71.8927,-0.000271772,-0.00149101,0.00176278,36
12750,35.9892,71.793,-0.00029909,-0.00287888,0.00317797,36
12800,35.9949,71.873,-0.000142767,-0.00176584,0.0019086,36
12850,35.9978,71.9022,-6.19052e-05,-0.00135889,0.0014208,36
12900,35.9959,71.9139,-0.000113295,-0.00119596,0.00130926,36
12950,35.9936,71.9757,-0.000178001,-0.000337676,0.000515677,36
13000,35.987,71.9349,-0.000360525,-0.000904867,0.00126539,36
13050,35.9885,71.8829,-0.0003207,-0.00162759,0.00194829,36
13100,35.9857,71.8261,-0.000396718,-0.00241814,0.00281485,36
13150,35.98,71.8732,-0.000556431,-0.00176243,0.00231886,36
13200,35.9799,71.8654,-0.000559141,-0.00187162,0.00243076,36
13250,35.9778,71.9032,-0.000615723,-0.00134535,0.00196107,36
13300,35.9815,71.9339,-0.000515049,-0.000917833,0.00143288,36
13350,35.9829,71.9894,-0.000475042,-0.000147887,0.000622929,36
13400,35.981,71.953,-0.000527341,-0.000653468,0.00118081,36
13450,35.9812,72.019,-0.000521785,0.000263271,0.000785056,36
13500,35.9802,71.9996,-0.00055022,-5.95099e-06,0.000556171,36
13550,35.9727,72.0136,-0.000758699,0.000188531,0.00094723,36
13600,35.9749,72.0242,-0.000698777,0.000336345,0.00103512,36
13650,35.9763,71.9706,-0.000657529,-0.00040888,0.00106641,36
13700,35.9706,71.9282,-0.000815915,-0.000997501,0.00181342,36
13750,35.9754,71.8369,-0.000683015,-0.00226762,0.00295064,36
13800,35.9798,71.832,-0.000561194,-0.00233594,0.00289713,36
13850,35.9848,71.8399,-0.000421751,-0.00222662,0.00264837,36
13900,35.9858,71.8578,-0.000393972,-0.00197693,0.00237091,36
13950,35.9909,71.8475,-0.000253052,-0.00212024,0.00237329,36
14000,35.9952,71.8809,-0.000132636,-0.00165487,0.00178751,36
14050,35.9995,71.9195,-1.28185e-05,-0.00111835,0.00113117,36
14100,36.0028,71.8939,7.87436e-05,-0.00147477,0.00155351,36
14150,35.9981,71.8531,-5.39256e-05,-0.00204238,0.00209631,36
14200,35.9919,71.7479,-0.000225434,-0.00350804,0.00373347,36
14250,35.9863,71.7119,-0.000381342,-0.00400883,0.00439018,36
14300,35.984,71.6917,-0.00044484,-0.0042914,0.00473624,36
14350,35.9817,71.6895,-0.000509793,-0.00432154,0.00483133,36
14400,35.9842,71.7049,-0.000439127,-0.00410713,0.00454626,36
14450,35.9816,71.7209,-0.00051233,-0.0038834,0.00439573,36
14500,35.9774,71.7643,-0.000627613,-0.00327965,0.00390726,36
14550,35.9758,71.7453,-0.000672408,-0.00354339,0.0042158,36
14600,35.9779,71.7183,-0.000613837,-0.00391969,0.00453353,36
14650,35.9737,71.7733,-0.00072986,-0.00315337,0.00388323,36
14700,35.979,71.7173,-0.000584341,-0.00393365,0.00451799,36
14750,35.9746,71.757,-0.000704907,-0.00338085,0.00408575,36
14800,35.9794,71.7467,-0.000571271,-0.00352493,0.0040962,36
14850,35.976,71.7149,-0.000666582,-0.00396819,0.00463477,36
14900,35.9805,71.7258,-0.000542623,-0.00381491,0.00435754,36
14950,35.9854,71.8563,-0.000405401,-0.00199772,0.00240312,36
15000,35.9962,71.9311,-0.000105141,-0.000957911,0.00106305,36
15050,35.9996,71.947,-1.18597e-05,-0.000736092,0.000747951,36
15100,35.9906,71.908,-0.000262108,-0.00127905,0.00154116,36
15150,35.9945,71.8984,-0.000153471,-0.00141237,0.00156584,36
15200,35.9901,71.8809,-0.000274605,-0.00165609,0.0019307,36
15250,35.9904,71.866,-0.000266539,-0.00186272,0.00212926,36
15300,35.99,71.8135,-0.000276968,-0.00259325,0.00287022,36
15350,35.9914,71.79,-0.000238397,-0.00292103,0.00315943,36
15400,35.9997,71.8838,-8.5308e-06,-0.00161516,0.00162369,36
15450,35.9938,71.933,-0.000171847,-0.000930758,0.00110261,36
15500,35.9897,71.9334,-0.000285824,-0.000925538,0.00121136,36
15550,35.9886,71.8757,-0.000317074,-0.00172725,0.00204433,36
15600,35.9935,71.9009,-0.000179592,-0.00137729,0.00155688,36
15650,35.9876,71.918,-0.000343848,-0.00113972,0.00148357,36
15700,35.9902,71.8674,-0.000271978,-0.00184353,0.0021155,36
15750,35.9895,71.7849,-0.000292015,-0.00299156,0.00328358,36
15800,35.9918,71.8142,-0.000227779,-0.00258359,0.00281137,36
15850,35.9934,71.8167,-0.000183852,-0.00254938,0.00273323,36
15900,35.9902,71.7749,-0.000271369,-0.00313077,0.00340214,36
15950,35.9825,71.7547,-0.000485259,-0.00341255,0.00389781,36
16000,35.9832,71.8011,-0.000467626,-0.0027668,0.00323442,36
16050,35.98,71.8292,-0.00055669,-0.00237553,0.00293222,36
16100,35.9762,71.8142,-0.000661564,-0.00258344,0.00324501,36
16150,35.9755,71.7793,-0.000681408,-0.00307063,0.00375204,36
16200,35.978,71.7201,-0.000612372,-0.00389519,0.00450756,36
16250,35.9777,71.774,-0.000619416,-0.00314392,0.00376333,36
16300,35.9797,71.7615,-0.000564927,-0.00331747,0.0038824,36
16350,35.9768,71.6983,-0.000644666,-0.00419862,0.00484329,36
16400,35.9802,71.7636,-0.000550631,-0.00328828,0.00383891,36
16450,35.9891,71.8399,-0.000301738,-0.00222601,0.00252775,36
16500,35.9899,71.8257,-0.000280934,-0.00242331,0.00270425,36
16550,35.9884,71.7788,-0.000322183,-0.00307724,0.00339942,36
16600,35.9905,71.8134,-0.00026518,-0.00259488,0.00286006,36
16650,35.9944,71.8043,-0.000155958,-0.0027218,0.00287775,36
16700,35.989,71.784,-0.000305977,-0.0030039,0.00330988,36
16750,35.9912,71.8334,-0.000243872,-0.0023171,0.00256097,36
16800,35.9885,71.857,-0.000320516,-0.00198809,0.00230861,36
16850,35.9896,71.8623,-0.000289484,-0.00191473,0.00220421,36
16900,35.9863,71.801,-0.000382003,-0.00276831,0.00315031,36
16950,35.9927,71.7972,-0.000201792,-0.00282058,0.00302237,36
17000,35.9923,71.8595,-0.000213462,-0.00195354,0.002167,36
17050,35.9993,71.8985,-2.03899e-05,-0.00141019,0.00143058,36
17100,35.9953,71.877,-0.000131602,-0.00171018,0.00184178,36
17150,35.9948,71.8126,-0.000143108,-0.00260685,0.00274996,36
17200,35.9927,71.75,-0.000201916,-0.003478,0.00367991,36
17250,35.9985,71.7059,-4.06845e-05,-0.0040925,0.00413318,36
17300,35.9929,71.6914,-0.000196741,-0.00429488,0.00449162,36
17350,35.9889,71.7714,-0.000307793,-0.00318025,0.00348805,36
17400,35.9858,71.7351,-0.000394709,-0.00368555,0.00408026,36
17450,35.9909,71.7763,-0.000254186,-0.0031111,0.00336529,36
17500,35.9943,71.7632,-0.000158402,-0.00329493,0.00345333,36
17550,35.9941,71.7272,-0.000164128,-0.00379648,0.0039606,36
17600,35.9966,71.6948,-9.43044e-05,-0.00424849,0.00434279,36
17650,35.9972,71.6665,-7.67604e-05,-0.00464204,0.0047188,36
17700,36.001,71.5907,2.70802e-05,-0.00570082,0.0057279,36
17750,35.9992,71.6332,-2.23771e-05,-0.00510801,0.00513038,36
17800,35.9977,71.627,-6.46039e-05,-0.00519339,0.005258,36
17850,35.996,71.6149,-0.000111171,-0.00536272,0.00547389,36
17900,35.999,71.625,-2.80496e-05,-0.0052217,0.00524975,36
17950,35.999,71.5856,-2.64964e-05,-0.00577285,0.00579935,36
18000,36.0028,71.5452,7.74461e-05,-0.00633689,0.00641433,36
18050,36.0044,71.4827,0.000121623,-0.00721068,0.0073323,36
18100,36.0062,71.4625,0.000171601,-0.00749289,0.0076645,36
18150,36.0055,71.4427,0.000152375,-0.0077703,0.00792267,36
18200,36.0022,71.4743,6.01259e-05,-0.00732804,0.00738816,36
18250,35.9986,71.4649,-3.78849e-05,-0.00746016,0.00749805,36
18300,35.9987,71.4967,-3.65074e-05,-0.00701502,0.00705153,36
18350,36.0004,71.5143,1.06776e-05,-0.00676881,0.00677949,36
18400,36.0055,71.5321,0.000151893,-0.00651965,0.00667155,36
18450,36.0065,71.5087,0.000180252,-0.0068472,0.00702745,36
18500,36.0025,71.5679,6.89369e-05,-0.00601976,0.0060887,36
18550,35.9946,71.5721,-0.000151096,-0.00596129,0.00611238,36
18600,35.9919,71.5616,-0.000225642,-0.00610791,0.00633355,36
18650,35.9955,71.5974,-0.000123721,-0.00560673,0.00573045,36
18700,35.9932,71.5958,-0.000187537,-0.00562981,0.00581735,36
18750,35.992,71.6006,-0.000223505,-0.00556261,0.00578611,36
18800,35.9905,71.6116,-0.000264053,-0.00540872,0.00567278,36
18850,35.9895,71.5775,-0.000291242,-0.00588514,0.00617638,36
18900,35.9869,71.521,-0.000364783,-0.00667541,0.00704019,36
18950,35.9872,71.5558,-0.000356989,-0.00618838,0.00654537,36
19000,35.9939,71.5984,-0.000169793,-0.00559276,0.00576255,36
19050,35.9867,71.5507,-0.000368671,-0.00625938,0.00662805,36
19100,35.9891,71.5351,-0.000302947,-0.00647776,0.00678071,36
19150,35.9861,71.5744,-0.000385125,-0.00592924,0.00631437,36
19200,35.987,71.5455,-0.000361783,-0.00633255,0.00669434,36
19250,35.9883,71.6545,-0.000326099,-0.00481032,0.00513642,36
19300,35.9874,71.628,-0.000348753,-0.00518001,0.00552877,36
19350,35.9904,71.6673,-0.000267313,-0.00463111,0.00489843,36
19400,35.9934,71.7123,-0.000183565,-0.00400444,0.00418801,36
19450,35.9942,71.73,-0.000161329,-0.00375644,0.00391776,36
19500,35.9925,71.7225,-0.000209493,-0.00386107,0.00407056,36
19550,35.9928,71.6615,-0.000199143,-0.00471257,0.00491171,36
19600,35.997,71.7065,-8.3074e-05,-0.00408458,0.00416766,36
19650,35.9953,71.7447,-0.000130166,-0.00355211,0.00368227,36
19700,35.9948,71.7627,-0.000145221,-0.00330148,0.0034467,36
19750,35.9969,71.7679,-8.55682e-05,-0.00322918,0.00331474,36
19800,36.0031,71.7298,8.73326e-05,-0.00376013,0.00384746,36
19850,36.0104,71.8404,0.000288033,-0.00221939,0.00250742,36
19900,36.0101,71.8276,0.000280663,-0.00239798,0.00267864,36
19950,36.0062,71.8514,0.000171693,-0.00206539,0.00223709,36
20000,36.0041,71.8364,0.000112602,-0.00227435,0.00238696,36
20050,36.0054,71.8154,0.000150353,-0.0025676,0.00271795,36
20100,36.0043,71.8285,0.000120555,-0.00238543,0.00250599,36
20150,35.9987,71.8476,-3.54149e-05,-0.00211874,0.00215415,36
20200,36.0045,71.8771,0.000125356,-0.00170786,0.00183322,36
20250,36.0085,71.9084,0.000234811,-0.00127311,0.00150792,36
20300,36.0041,71.8953,0.000113069,-0.0014558,0.00156887,36
20350,36.0048,71.8466,0.000134459,-0.00213352,0.00226797,36
20400,36.0045,71.8307,0.000123982,-0.0023541,0.00247808,36
20450,36.0024,71.7907,6.58348e-05,-0.0029106,0.00297643,36
20500,36.004,71.8711,0.000111323,-0.00179162,0.00190294,36
20550,36.0009,71.9054,2.49616e-05,-0.00131457,0.00133953,36
20600,36.0033,71.8427,9.22877e-05,-0.00218747,0.00227976,36
20650,36.0024,71.8239,6.53076e-05,-0.00244907,0.00251438,36
20700,36.0113,71.8598,0.000313922,-0.00194894,0.00226287,36
20750,36.0123,71.8521,0.000341053,-0.00205602,0.00239707,36
20800,36.0136,71.8948,0.000377455,-0.00146272,0.00184017,36
20850,36.011,71.9041,0.000304422,-0.00133222,0.00163664,36
20900,36.0136,71.9372,0.000377547,-0.000872843,0.00125039,36
20950,36.0102,71.9083,0.000281998,-0.00127488,0.00155688,36
21000,36.0112,71.9223,0.000311749,-0.00107992,0.00139167,36
21050,36.015,71.9385,0.000416434,-0.000854156,0.00127059,36
21100,36.0146,71.9654,0.00040427,-0.00048082,0.00088509,36
21150,36.0186,72.0017,0.000516156,2.37116e-05,0.000539868,36
21200,36.0192,72.0671,0.000534435,0.00093219,0.00146662,36
21250,36.0182,72.0388,0.000505903,0.000538051,0.00104395,36
21300,36.0196,72.0626,0.000544028,0.000869276,0.0014133,36
21350,36.0176,72.0375,0.0004884,0.000521063,0.00100946,36
21400,36.0143,72.036,0.00039801,0.000499769,0.000897779,36
21450,36.0151,71.9826,0.000420457,-0.000242366,0.000662823,36
21500,36.0134,71.9345,0.000372284,-0.000910552,0.00128284,36
21550,36.0124,71.8926,0.000345034,-0.00149234,0.00183738,36
21600,36.0137,71.8856,0.000379881,-0.00159062,0.0019705,36
21650,36.0169,71.816,0.000468334,-0.00255852,0.00302685,36
21700,36.0142,71.7919,0.000394974,-0.00289453,0.00328951,36
